id,label
2284,0.826836
334,0.654993
652,0.901014
1999,0.0997659
12192,0.986128
6547,0.0103181
12115,0.670041
12178,0.7272
10770,0.944546
11209,0.0841311
3660,0.23974
8527,0.366489
917,0.32644
9853,0.193528
9316,0.895774
6172,0.240167
2064,0.470119
3446,0.661356
7261,0.984289
3794,0.939008
3593,0.866518
6281,0.710155
5220,0.979747
11034,0.0735848
1809,0.996254
2833,0.946747
5099,0.0405122
5071,0.892044
2328,0.0575578
7216,0.0128221
8102,0.950296
8200,0.328131
2170,0.341607
6457,0.996193
11828,0.993049
4879,0.564522
2939,0.939733
3129,0.967056
10144,0.909132
1005,0.280204
5485,0.925253
11705,0.992936
11757,0.921577
2518,0.975789
5645,0.111757
3527,0.930774
7878,0.273542
2555,0.999712
8771,0.858832
6674,0.912084
6477,0.649664
1747,0.204636
7394,0.239284
3833,0.532114
4424,0.981885
5735,0.990011
12414,0.201994
7194,0.454843
12032,0.818416
2016,0.337923
7448,0.993868
4865,0.995032
10993,0.943611
9162,0.617889
5179,0.0320174
7393,0.976298
7161,0.148228
6112,0.0307469
1771,0.509688
4809,0.141232
12040,0.700868
10481,0.836426
551,0.233316
5039,0.810083
4301,0.836751
5938,0.342057
2906,0.0192279
9575,0.686463
7096,0.417185
8142,0.658015
12477,0.961263
2765,0.271045
11910,0.923575
2258,0.411834
10581,0.802941
2901,0.486667
3637,0.981286
5951,0.879952
6283,0.266384
10606,0.858308
9888,0.258558
3760,0.668748
286,0.36559
2278,0.158238
6890,0.300943
1380,0.872993
5517,0.40633
1085,0.384463
3076,0.952063
3661,0.955005
9510,0.492302
5790,0.465535
12187,0.068581
9289,0.768007
3308,0.697281
7966,0.521142
8440,0.393605
11435,0.825591
2907,0.339584
4571,0.0957098
11217,0.740827
9716,0.0358102
4788,0.918372
2055,0.837919
3169,0.13233
2705,0.183778
9797,0.681597
4481,0.112243
9813,0.052875
4266,0.748994
236,0.791641
1553,0.978765
9862,0.429711
3858,0.793593
3184,0.798268
5433,0.316306
5971,0.821961
1246,0.739569
7835,0.425897
12344,0.178914
7737,0.798037
4014,0.195943
7265,0.949572
11695,0.847906
3338,0.884028
9266,0.953135
8544,0.659728
5698,0.53011
9026,0.854775
12098,0.977015
10765,0.913558
2315,0.278207
4057,0.15605
3482,0.677893
1529,0.861666
476,0.064639
1593,0.105139
10502,0.982807
6725,0.862278
4994,0.335285
10084,0.975291
7359,0.973543
3901,0.0415201
5504,0.938886
832,0.993773
1391,0.335479
6028,0.699264
8896,0.239204
9345,0.895358
3303,0.867703
9926,0.8514
1002,0.838041
8824,0.111631
4729,0.860195
1629,0.761424
8425,0.197054
6295,0.896367
8447,0.0499022
11555,0.77618
1801,0.919476
11793,0.160507
9027,0.406264
6813,0.973553
7669,0.199866
4762,0.0702331
2893,0.0606256
2562,0.988197
8357,0.257302
11670,0.812299
3724,0.392749
780,0.819138
11372,0.591263
2681,0.0359955
9216,0.0513028
1575,0.984159
7373,0.164235
6426,0.367447
11333,0.595942
9720,0.0293666
7742,0.347644
4223,0.39992
5975,0.923175
11263,0.135344
8526,0.177666
9116,0.85042
9714,0.878272
4636,0.234594
10637,0.133105
4277,0.247381
1206,0.186231
4549,0.0880375
7468,0.993915
8009,0.357503
8593,0.168063
11477,0.115318
6942,0.225237
10456,0.308012
2476,0.994825
5565,0.209733
1343,0.861507
5173,0.382848
6647,0.782952
11500,0.400933
5610,0.981827
7075,0.967874
2380,0.0310134
823,0.974166
3528,0.227355
10697,0.733499
3789,0.925785
921,0.141165
5323,0.814202
4210,0.858343
3504,0.92472
8780,0.513433
1487,0.315037
5093,0.0825649
3090,0.165582
9548,0.812978
4502,0.540054
12151,0.111552
10296,0.0966684
6979,0.245883
2852,0.151604
8025,0.6151
9858,0.725068
55,0.113103
10598,0.985015
1283,0.543139
8722,0.351283
4262,0.766429
3495,0.463355
4347,0.986509
12166,0.0959998
12443,0.969555
12,0.969334
1790,0.0593793
10997,0.151925
636,0.724925
5526,0.836716
4083,0.970596
12134,0.249611
5729,0.0466412
6734,0.620638
7318,0.856456
6001,0.287269
5973,0.961108
2739,0.807124
1226,0.0901573
9734,0.585582
9864,0.502953
6238,0.203095
3191,0.0548455
8906,0.0639633
11794,0.0869686
9975,0.271061
3297,0.478971
9302,0.676074
306,0.975273
9703,0.44305
4079,0.0902965
6932,0.573437
8562,0.204986
1608,0.310581
12054,0.847302
6297,0.157441
7433,0.0422841
4360,0.249542
7771,0.0812549
6883,0.799905
6375,0.525672
11754,0.0646455
4045,0.0953526
11674,0.377688
2775,0.926033
8167,0.953012
4647,0.876153
5148,0.973349
3364,0.834176
11287,0.405444
12079,0.870833
9804,0.00835237
5516,0.882097
4959,0.863298
1034,0.987445
2752,0.910867
9281,0.979996
4828,0.701084
2462,0.894111
5925,0.938812
3585,0.99321
11012,0.611441
7506,0.857213
5145,0.982794
8924,0.509882
4323,0.569172
9049,0.0310398
1152,0.429288
5795,0.978879
7907,0.712008
7400,0.329609
3351,0.666441
1421,0.81838
11534,0.118203
8367,0.0484654
4602,0.476139
11258,0.998733
5901,0.832725
6285,0.376734
3098,0.680357
8840,0.032139
11892,0.687526
7027,0.432132
300,0.432155
222,0.968983
3646,0.913441
9188,0.763085
3812,0.589463
9050,0.240482
3568,0.851947
8473,0.672157
10851,0.914845
7575,0.141571
4937,0.992334
8705,0.170607
9681,0.874209
6754,0.945391
10546,0.0952841
11024,0.465106
6471,0.17476
1133,0.159303
11479,0.157041
7107,0.61131
11456,0.824265
7317,0.179485
3437,0.364311
10068,0.370584
11439,0.924849
2991,0.316549
12305,0.52534
11702,0.165976
2872,0.430558
5111,0.869736
11306,0.96587
4538,0.545777
11672,0.172647
8941,0.218822
1763,0.200049
2689,0.947037
9082,0.402011
950,0.990218
4437,0.719696
5118,0.927403
10088,0.14029
2263,0.151893
4130,0.92982
7504,0.187979
2948,0.942403
125,0.867862
5808,0.260213
7467,0.983604
5783,0.757397
7832,0.17602
10639,0.8194
8151,0.0888707
7979,0.100291
2153,0.644782
2514,0.107019
3830,0.0574922
35,0.188158
9397,0.805046
2225,0.241985
12374,0.236812
3470,0.963723
7970,0.138732
2550,0.221472
4043,0.60352
10324,0.85301
10260,0.164052
5828,0.286938
6939,0.651514
1477,0.383597
3487,0.323851
10634,0.291748
8871,0.247277
9637,0.965021
3876,0.145914
1596,0.632626
3784,0.994082
4766,0.238018
10720,0.682749
10568,0.523941
7268,0.00329681
6691,0.388401
9534,0.713047
10243,0.843855
6371,0.556035
8221,0.619357
6568,0.0920217
10123,0.309779
8999,0.233432
5405,0.094404
10294,0.012169
1686,0.88322
7961,0.419153
2900,0.987528
9651,0.963278
5029,0.0227788
749,0.0280819
9212,0.513681
10995,0.547288
9369,0.1901
3436,0.938168
416,0.343375
1795,0.189154
10369,0.124308
11364,0.266787
554,0.102313
3764,0.0595951
7952,0.709147
8849,0.777132
9338,0.676287
12394,0.192108
3534,0.0779674
3662,0.0882896
7035,0.586642
3427,0.66552
11241,0.4363
4699,0.600314
9834,0.0689594
11326,0.803207
6365,0.894369
994,0.184034
1053,0.910321
2824,0.5335
1201,0.846069
2995,0.109693
7634,0.328411
6039,0.675897
5037,0.664519
7772,0.0619612
9558,0.463042
5629,0.915819
12223,0.211919
8024,0.383063
455,0.387147
5027,0.292286
7871,0.41362
5459,0.600186
1936,0.316527
4638,0.207269
8820,0.305984
10755,0.696306
11773,0.391339
2214,0.977686
5739,0.983024
1945,0.229445
2205,0.106821
8083,0.535713
6812,0.0176835
11622,0.0775466
11848,0.0473187
9107,0.111985
11182,0.833745
4161,0.924849
7353,0.836468
4876,0.15098
9379,0.0136526
11086,0.137611
12013,0.934171
10746,0.31198
1400,0.877607
6440,0.186582
322,0.742684
12144,0.0377124
9260,0.265984
4163,0.0836368
7295,0.246785
9034,0.216084
4870,0.98156
3081,0.483513
5452,0.0332093
9214,0.372409
5744,0.179067
8632,0.934481
12221,0.105453
1446,0.638503
4271,0.0301695
11028,0.0944323
7494,0.896309
4019,0.0495246
6924,0.222162
726,0.0887677
1318,0.896254
8420,0.078301
3874,0.961947
6641,0.929892
2015,0.397815
6388,0.837638
6100,0.157052
8407,0.928798
5773,0.0339401
1140,0.0302149
8139,0.970061
4138,0.699529
711,0.492823
8899,0.275282
7204,0.945832
591,0.979315
5045,0.893475
1207,0.93983
11004,0.121987
7534,0.951556
6687,0.462138
5138,0.0405543
10371,0.766088
6710,0.956629
88,0.692656
1128,0.36531
4075,0.279541
7387,0.065306
7672,0.00720637
3156,0.742887
6173,0.0652654
9279,0.963129
12486,0.97989
4115,0.384271
540,0.990042
4276,0.468463
10761,0.363756
8971,0.103329
1193,0.257497
2504,0.367351
7141,0.98041
7678,0.929155
5015,0.975758
3356,0.893825
11511,0.522997
10622,0.165047
786,0.869238
12487,0.970802
737,0.0461077
4795,0.893098
6075,0.127735
3192,0.943584
9159,0.748967
4305,0.448701
8259,0.369953
6088,0.389107
8883,0.9629
4227,0.462523
4881,0.0736055
11410,0.367931
3927,0.504963
83,0.870605
7434,0.526754
2809,0.0493207
3352,0.654003
10488,0.470338
6089,0.38883
3851,0.107402
10588,0.988345
12311,0.538939
3673,0.138373
6419,0.108347
2968,0.00639637
1572,0.860006
4357,0.926781
2659,0.887787
3605,0.346439
2468,0.921542
4852,0.938503
3254,0.755333
8743,0.0261527
9583,0.322148
10472,0.262753
10337,0.0574474
12364,0.988715
3472,0.396823
6178,0.509175
2708,0.380963
11736,0.501676
11131,0.0732294
10480,0.116995
6775,0.534122
8692,0.109788
4116,0.971933
1064,0.0970061
11746,0.67177
246,0.301235
6288,0.977013
688,0.967187
5079,0.013578
7531,0.827276
1127,0.0979648
11955,0.995929
11766,0.918213
11414,0.120053
1240,0.0371261
5445,0.647127
7030,0.118384
7547,0.540812
4604,0.17431
1805,0.0539784
10691,0.144661
4899,0.196122
10569,0.212283
8478,0.929566
10269,0.748994
5660,0.872407
8736,0.99691
11536,0.924954
8352,0.0250328
11255,0.888569
8679,0.309688
10240,0.00521471
537,0.0100184
3195,0.62849
7391,0.855702
11904,0.407567
9332,0.0766451
3987,0.53598
3306,0.205671
7625,0.879142
5441,0.919772
7033,0.470834
2114,0.986979
4418,0.525108
11342,0.0254474
614,0.302952
7034,0.0681628
12304,0.991118
175,0.417391
2060,0.967353
9224,0.986709
5815,0.990186
2575,0.769853
4685,0.987373
7620,0.136427
7134,0.98194
435,0.955447
6148,0.984617
12214,0.0661431
5279,0.462398
8254,0.1563
1515,0.844604
6045,0.175628
6086,0.362998
5356,0.154302
12463,0.861947
10246,0.512331
5051,0.273987
10390,0.765975
8732,0.946193
4808,0.981652
8603,0.33617
9682,0.0634302
2134,0.990524
4390,0.680021
8266,0.266486
6448,0.960968
7476,0.0674702
4267,0.931001
10336,0.302654
11993,0.0729759
4979,0.944417
1394,0.0740861
6183,0.781737
513,0.398995
6268,0.196481
2252,0.256907
6907,0.977045
4203,0.824854
8782,0.141284
1588,0.0606045
7887,0.915059
4577,0.943861
9370,0.0320355
8028,0.94434
421,0.872113
7109,0.1531
1896,0.248555
1015,0.0281057
682,0.177277
2886,0.0423597
8462,0.2089
8738,0.516522
11444,0.104863
6249,0.764204
1392,0.511473
11880,0.0379387
343,0.674964
6108,0.940995
5285,0.0646652
1950,0.91543
8656,0.300407
11478,0.793301
538,0.294409
8909,0.0282556
9071,0.24544
4100,0.226906
3013,0.135686
4495,0.144226
7905,0.210271
8779,0.977222
5906,0.101996
10713,0.333256
3483,0.0388018
7331,0.247203
3429,0.449125
6103,0.395449
2888,0.753025
1609,0.841465
12422,0.819992
7703,0.00341371
4304,0.980769
2279,0.212151
4651,0.830172
7432,0.501595
11637,0.263328
5918,0.195298
1708,0.105988
6013,0.369279
7589,0.928264
837,0.982919
1063,0.367528
11089,0.986591
12488,0.713774
10609,0.708968
10839,0.106194
5061,0.713355
4064,0.534335
1405,0.933855
144,0.343982
3721,0.973698
2614,0.93307
8311,0.158348
10756,0.969721
1730,0.917114
11310,0.892697
1506,0.583528
3142,0.998926
2203,0.0645237
12183,0.164228
5044,0.49865
11973,0.113502
4435,0.0877924
2606,0.954227
5969,0.932533
6640,0.921521
12379,0.396042
8253,0.00818916
6143,0.16953
10854,0.912893
7023,0.119386
4734,0.648153
352,0.754377
3003,0.027951
3736,0.84705
6711,0.346607
5420,0.783282
3231,0.288062
11839,0.92251
9151,0.985498
7305,0.86862
3447,0.445352
1651,0.0742253
9331,0.636178
3007,0.839778
6034,0.0360635
6314,0.216165
10509,0.143734
10508,0.751126
5353,0.222533
7031,0.197726
2106,0.694502
7154,0.0375421
11286,0.769371
557,0.873692
5628,0.498852
4032,0.0838403
2180,0.968211
3553,0.0657541
7502,0.885015
8408,0.696842
11049,0.450186
4738,0.398823
2738,0.570515
11829,0.941271
3323,0.930243
381,0.945831
5557,0.189147
11363,0.998755
9467,0.908488
12141,0.419477
11755,0.463181
7060,0.303245
6284,0.99647
11156,0.590549
3945,0.938624
6593,0.13996
5334,0.411978
6911,0.850239
6610,0.802027
1288,0.572338
10938,0.288929
7321,0.357445
2688,0.528854
10000,0.680124
9491,0.525705
2119,0.285508
10127,0.368612
1692,0.350627
5910,0.333442
2065,0.547657
8599,0.633933
297,0.980302
12478,0.0656549
8969,0.738461
9839,0.919792
7110,0.967981
7596,0.475032
7923,0.28487
4957,0.335466
2731,0.0385812
9930,0.980912
10227,0.153383
5602,0.539048
10498,0.0625473
7590,0.417484
2730,0.937347
10226,0.3263
8129,0.140733
10006,0.236718
10632,0.682066
11468,0.563065
8844,0.348512
6735,0.37242
3133,0.652304
7062,0.956129
5653,0.185905
3250,0.329799
10944,0.278026
7349,0.180462
8160,0.800485
3750,0.337112
46,0.972753
4456,0.934829
10116,0.754019
5336,0.471434
8640,0.19576
11366,0.969696
10684,0.898184
9578,0.826198
4472,0.47383
363,0.961777
1393,0.946092
2572,0.109663
4392,0.0614193
6531,0.00858868
7367,0.331359
6903,0.449529
9351,0.28893
7679,0.402156
1483,0.887566
4412,0.117064
7162,0.686189
5389,0.149772
12381,0.966464
7597,0.133425
9726,0.225729
6025,0.969972
8686,0.388564
8792,0.977447
9493,0.903291
6315,0.918943
6005,0.665954
9604,0.578816
2219,0.172184
3249,0.265988
648,0.192538
9719,0.0497152
4709,0.772769
5858,0.985479
1691,0.107431
4829,0.435976
5994,0.4358
12001,0.514697
3264,0.481664
4070,0.45906
6040,0.20453
4250,0.0460364
5841,0.485723
6217,0.470426
12009,0.918373
1939,0.926699
10881,0.689598
11214,0.0569633
2287,0.172124
7254,0.156975
8289,0.4414
1442,0.58042
6591,0.926771
11017,0.247551
3424,0.796873
3666,0.0292783
2036,0.628357
8908,0.0739639
6811,0.448948
6387,0.739858
6988,0.187233
5362,0.394467
1377,0.969543
9164,0.697574
12087,0.763861
440,0.358489
9730,0.243409
7112,0.250259
7763,0.177313
8006,0.0269899
1436,0.805345
161,0.179739
9247,0.227893
12314,0.769577
8069,0.755183
3056,0.494036
5978,0.227023
693,0.834786
4246,0.404756
2511,0.722919
2183,0.058656
7795,0.0134542
10688,0.878402
10567,0.817079
1667,0.989522
9977,0.166783
7455,0.327953
9052,0.118365
2465,0.605501
3893,0.417729
1751,0.971804
3310,0.934245
7792,0.117024
1449,0.71948
4406,0.745947
6402,0.659213
420,0.873992
1680,0.543812
9076,0.509002
10514,0.890809
4056,0.0917713
2066,0.122899
4506,0.0958259
2098,0.420358
10921,0.715573
5154,0.0619156
1264,0.139151
11860,0.774833
8334,0.0498146
822,0.0986995
11253,0.823872
10646,0.75329
8445,0.978388
6026,0.87131
6566,0.930332
9001,0.458454
5259,0.685595
8557,0.609909
1672,0.205653
5596,0.395591
2499,0.0921275
3988,0.937923
9870,0.873976
12448,0.982233
1471,0.467475
9653,0.084976
6478,0.751182
71,0.149539
7179,0.977591
6945,0.844508
2303,0.100064
3462,0.12384
10530,0.182393
2085,0.606109
777,0.840844
9648,0.593818
4825,0.915715
4351,0.870244
8693,0.922835
9253,0.979116
483,0.872729
11285,0.221683
9617,0.267183
5721,0.627116
560,0.325287
3015,0.846389
1568,0.578229
7671,0.544801
10539,0.492226
3806,0.902629
8394,0.993942
2607,0.274597
6085,0.729528
8143,0.740126
5838,0.137193
8847,0.80976
5249,0.243242
4281,0.440484
6213,0.704999
8954,0.878972
397,0.84757
8134,0.917341
12321,0.704091
5183,0.0640613
5465,0.975575
1338,0.261757
8816,0.822319
8996,0.361694
1170,0.52194
5743,0.629614
4553,0.120543
8021,0.885126
4278,0.0724519
12127,0.26687
4334,0.441752
5014,0.0316325
2486,0.0260163
7582,0.0462694
9767,0.822473
7421,0.778779
8344,0.637622
8531,0.226776
3500,0.0254284
5812,0.0803484
4953,0.990826
12018,0.0771997
11192,0.420676
6414,0.63622
8525,0.492825
8785,0.234894
4822,0.697564
5382,0.234683
1757,0.143803
12222,0.918847
1115,0.895126
4431,0.569029
6079,0.889046
4354,0.387697
1986,0.952515
2115,0.205199
8486,0.975318
4705,0.356158
4330,0.986263
468,0.017227
8872,0.121555
9501,0.976589
3802,0.890572
5408,0.494082
10469,0.257291
11067,0.584903
5577,0.799322
6131,0.0754905
7041,0.0219836
9919,0.517518
2547,0.863056
11539,0.984671
11118,0.0988054
4307,0.890211
112,0.706795
11038,0.119986
9801,0.135285
8122,0.516166
621,0.462577
5036,0.625386
4987,0.728564
7036,0.96087
11281,0.928492
11332,0.949329
10525,0.743008
3438,0.0187224
2150,0.422332
1219,0.54953
10590,0.260836
6497,0.585382
5990,0.869593
9516,0.918943
12385,0.888394
10562,0.971906
9838,0.575487
11205,0.359172
6517,0.107924
11120,0.211586
6080,0.984361
10861,0.764973
751,0.294836
7947,0.925288
10801,0.485517
6211,0.650154
272,0.0607143
459,0.969676
4492,0.986448
1407,0.213027
6845,0.738483
7059,0.850756
7044,0.0107722
11488,0.828225
9466,0.561837
5109,0.088052
774,0.266465
4343,0.108831
10070,0.372233
5956,0.940407
1932,0.575799
8401,0.0736861
3021,0.795153
7417,0.632398
5889,0.899585
1136,0.983944
969,0.839761
8454,0.0522155
4644,0.14313
7663,0.8556
5399,0.914213
9349,0.557933
7028,0.299606
8228,0.765944
5124,0.189137
5720,0.161523
10389,0.134082
6076,0.35882
9588,0.127824
3045,0.750682
5005,0.0719296
989,0.195069
9192,0.0240694
7221,0.640339
1345,0.732576
1926,0.120942
2554,0.949898
824,0.165302
5587,0.910026
12000,0.364245
3294,0.937664
3723,0.867914
4501,0.988911
661,0.985425
2400,0.918865
10366,0.523202
11939,0.357711
9472,0.936755
2772,0.358628
4487,0.123938
12382,0.963408
7628,0.0613967
10034,0.975274
1126,0.148377
1671,0.393545
1098,0.471988
3296,0.124681
8687,0.184953
1534,0.667791
6704,0.849281
1514,0.32361
2176,0.457489
50,0.354947
241,0.969548
1594,0.19656
3632,0.518781
11343,0.836944
1762,0.851386
4924,0.593126
221,0.0520796
10039,0.976146
3435,0.934094
6576,0.491016
6534,0.0946344
8446,0.0280201
3543,0.147098
2006,0.801531
3280,0.573953
8300,0.31654
4996,0.775913
4477,0.208879
1389,0.23045
9087,0.615042
9946,0.534755
6205,0.586358
6257,0.767055
3108,0.249789
9025,0.259742
8171,0.208114
3478,0.707812
3257,0.0923532
10268,0.765481
5608,0.978455
11119,0.181006
6171,0.218772
5201,0.619647
4678,0.030825
876,0.973183
5435,0.504466
3130,0.738436
9818,0.970132
9040,0.728542
2346,0.828751
4794,0.810934
3644,0.0161197
11305,0.522538
10321,0.979796
6815,0.176564
10782,0.496315
9664,0.827544
5088,0.223361
2810,0.108947
846,0.80799
6958,0.513947
7779,0.0813728
4217,0.250564
7813,0.227009
1011,0.410856
2828,0.0907634
2095,0.995197
5636,0.278803
10157,0.171791
12069,0.00860942
1412,0.30154
2976,0.233871
2063,0.262819
3242,0.00887023
4958,0.0921473
4017,0.422885
3344,0.916326
1187,0.199338
4034,0.209345
863,0.142918
6586,0.946483
1076,0.133022
6287,0.935521
12136,0.221132
11650,0.968933
5677,0.919136
12201,0.271794
4488,0.31523
11063,0.751887
4018,0.83283
11213,0.546888
11853,0.34327
7999,0.584749
6015,0.0439155
2664,0.879622
2885,0.611819
11337,0.762337
8568,0.380495
8504,0.136433
10346,0.315359
7343,0.573645
5253,0.516143
3028,0.895083
7256,0.965228
4906,0.681332
9120,0.182063
1889,0.107146
139,0.366838
3299,0.116386
3075,0.9821
8967,0.446359
2175,0.951332
11697,0.975331
11588,0.0170213
1908,0.635586
3634,0.74605
2387,0.45719
7638,0.536349
9867,0.980822
5442,0.921111
3011,0.802005
249,0.0797361
12309,0.690239
11844,0.987556
2960,0.115336
9239,0.0924249
3617,0.0367584
439,0.269022
10627,0.292666
7890,0.0458912
4429,0.994508
1869,0.0972916
4948,0.0174973
4164,0.946254
6151,0.292885
4536,0.144214
3089,0.702855
10846,0.547065
10750,0.838796
6848,0.120593
718,0.995526
1618,0.459659
11436,0.927225
6483,0.0800178
6607,0.585123
11403,0.760903
1524,0.488515
9729,0.311083
7643,0.2819
9094,0.857592
535,0.523519
6991,0.675977
2399,0.0389612
2610,0.0763
2329,0.016816
505,0.334527
9131,0.278602
6030,0.308871
12195,0.174421
7142,0.807027
1473,0.0802489
4888,0.0275634
1540,0.013923
2887,0.0194137
4207,0.176405
5068,0.775671
4889,0.188837
5946,0.682525
3243,0.989602
8326,0.932392
4984,0.82124
10561,0.97474
9696,0.523548
1755,0.695168
3099,0.902723
1707,0.0716836
5998,0.158825
6093,0.682406
4112,0.18456
9045,0.819392
267,0.3346
7416,0.698037
2884,0.852557
1276,0.399964
9386,0.640376
6466,0.530955
5180,0.942994
2915,0.0959235
2325,0.766686
2360,0.014851
11115,0.121072
606,0.292375
3065,0.989291
8461,0.937911
2113,0.178466
534,0.758484
993,0.515136
4253,0.187219
9325,0.122783
12106,0.292006
667,0.368956
742,0.803747
11515,0.942881
11046,0.946785
7438,0.448726
9611,0.161699
3782,0.473331
5103,0.118089
1188,0.766304
843,0.0402719
3520,0.996653
11678,0.791319
5422,0.716809
9154,0.0134003
333,0.315165
3211,0.12339
7377,0.0389622
9374,0.30595
11125,0.586489
5869,0.968677
569,0.40887
5046,0.995058
9238,0.656168
8910,0.0902572
7993,0.841842
3970,0.582314
9725,0.0438938
11473,0.988257
12168,0.52003
5605,0.126954
7849,0.0509416
2019,0.304028
5902,0.523939
9927,0.645134
9158,0.666636
6791,0.606057
11461,0.495956
8898,0.997207
4557,0.127813
3589,0.51106
9199,0.788537
6784,0.0878298
107,0.786854
4763,0.897993
11871,0.908452
1349,0.199566
6328,0.238464
2099,0.930898
7472,0.161946
11094,0.852886
6747,0.769383
10974,0.880544
8503,0.99157
2391,0.973446
10451,0.132821
2293,0.0129541
1010,0.779206
11852,0.995355
10875,0.784033
9347,0.55738
649,0.882076
3375,0.776296
4438,0.930878
3770,0.98364
9300,0.787398
9110,0.0535696
319,0.933836
4576,0.412143
11191,0.317767
8191,0.291275
11598,0.904979
9515,0.954268
11365,0.1603
3326,0.329779
5431,0.251313
5010,0.518633
8833,0.951378
7131,0.939891
11449,0.0661663
10886,0.0563367
1265,0.473819
6839,0.893472
5593,0.440922
2589,0.458176
374,0.430129
4212,0.213211
349,0.375873
6376,0.165657
6462,0.170942
12241,0.110481
11780,0.972752
4311,0.423201
1551,0.0338874
7329,0.217001
7587,0.935099
4570,0.898556
3677,0.193785
2253,0.294795
6837,0.533024
7908,0.481201
2254,0.810081
10929,0.409261
8194,0.258195
11569,0.422313
11867,0.419835
926,0.0411081
12407,0.175753
9252,0.183799
5176,0.827845
4510,0.261148
7949,0.90127
10087,0.920644
9043,0.122624
1277,0.0220319
6702,0.305219
5152,0.027357
7463,0.939214
2615,0.118596
4934,0.0684615
6821,0.967701
8193,0.926288
3137,0.686755
11528,0.0257947
5923,0.959826
9018,0.7212
2075,0.182119
1440,0.185149
5714,0.462577
9991,0.558398
7922,0.98811
5692,0.964832
9778,0.714216
983,0.920129
1453,0.399866
2407,0.0852066
8123,0.974028
4774,0.497285
973,0.146391
9305,0.0622934
11764,0.907925
12072,0.302953
3949,0.948107
3697,0.889727
1811,0.522916
7924,0.101597
2904,0.199118
732,0.714968
4145,0.643909
11734,0.150286
1251,0.983989
10860,0.151274
3259,0.779876
11484,0.489998
4146,0.334769
12293,0.776124
8391,0.154757
12391,0.672247
2720,0.626069
3136,0.971841
5887,0.0412328
5770,0.0532846
9825,0.82504
11392,0.479094
194,0.751914
9832,0.949314
11051,0.765692
6157,0.128512
12384,0.686314
5905,0.967087
8773,0.274522
3295,0.138588
8077,0.95658
6604,0.424334
9812,0.791904
10672,0.241118
11466,0.619594
2297,0.133971
6619,0.62329
7276,0.642611
3690,0.922049
11496,0.907199
10040,0.118858
1448,0.752109
4883,0.201135
5486,0.37769
10089,0.306792
11340,0.992774
8513,0.343624
2988,0.89089
9003,0.734711
6857,0.556382
3165,0.158534
1504,0.890725
393,0.141784
5896,0.175947
3560,0.102369
12278,0.806426
11774,0.894241
10519,0.0389865
10491,0.0882149
318,0.861468
3781,0.0771867
3577,0.615744
3659,0.201059
1988,0.257085
11756,0.705742
8109,0.420169
10605,0.24412
8278,0.15263
7304,0.265538
6354,0.915707
8977,0.8232
1561,0.133162
9528,0.0969785
5391,0.909117
9173,0.380723
11446,0.0545045
9403,0.138931
1924,0.459395
2956,0.662514
2878,0.913739
7827,0.857945
357,0.267223
9805,0.0410505
7053,0.758353
8243,0.265657
5832,0.229679
166,0.258167
5266,0.944624
4799,0.989357
5404,0.57112
4573,0.672974
7306,0.180322
7962,0.0089988
8891,0.735617
8754,0.0615923
10781,0.00657047
7517,0.937895
10552,0.374423
7346,0.971155
9160,0.236975
9340,0.0255838
12104,0.688703
10895,0.922021
2621,0.188856
4674,0.954219
7414,0.197848
6009,0.0847037
11158,0.839163
875,0.4562
8349,0.110969
8667,0.00933859
6190,0.0177876
10436,0.89182
5222,0.419444
1397,0.149766
806,0.869714
8460,0.602287
6933,0.39948
1122,0.8219
10494,0.776442
4945,0.196181
1079,0.730909
5390,0.774677
6138,0.139377
8008,0.878348
3433,0.995819
1494,0.182511
4873,0.914999
5237,0.969828
5883,0.986959
12445,0.0859053
9910,0.289281
9119,0.992021
6744,0.35041
8641,0.235428
1290,0.994286
8763,0.147751
5907,0.609281
5483,0.543191
11642,0.0326244
12165,0.856827
11544,0.150769
1611,0.220091
8150,0.492397
11874,0.811886
11704,0.0134646
7148,0.402641
4329,0.0553827
2355,0.800934
10273,0.516202
5963,0.0553941
259,0.502017
1544,0.804859
11000,0.789235
122,0.16687
4524,0.00453642
1779,0.0849858
1297,0.119187
1727,0.994641
6161,0.487867
4921,0.219768
9121,0.187402
8631,0.702276
4686,0.26916
9513,0.154229
10312,0.0239172
12131,0.95904
10667,0.996526
11932,0.955543
130,0.545114
11335,0.453688
2229,0.97698
546,0.616695
6344,0.151686
12489,0.521892
10984,0.766505
12281,0.450018
6267,0.169782
11888,0.174762
328,0.915635
1211,0.998343
4781,0.40408
9795,0.209626
2756,0.998558
5926,0.0904096
12041,0.239554
8399,0.957259
9249,0.956027
11057,0.993609
2652,0.169133
9155,0.929949
7437,0.00918689
6115,0.20555
3170,0.094783
3233,0.360989
5383,0.143628
3382,0.114685
9109,0.348604
2768,0.896035
3180,0.132078
946,0.898855
5464,0.982542
3027,0.0115546
11730,0.191895
91,0.183921
611,0.50279
12461,0.682472
1976,0.251364
3036,0.346595
4094,0.713348
4796,0.184032
1275,0.781499
10717,0.904876
4213,0.068094
7187,0.0844367
3580,0.960196
5754,0.984333
808,0.44789
11362,0.0977068
6782,0.302298
4783,0.465006
6851,0.131434
5524,0.998028
2755,0.882106
6588,0.726817
425,0.361571
4151,0.600783
11298,0.603788
629,0.667483
3381,0.284474
11776,0.856144
10865,0.147985
